pathway,name,entrez,hgnc
hsa04915,Estrogen signaling pathway - Homo sapiens (human),3303,HSPA1A
hsa04915,Estrogen signaling pathway - Homo sapiens (human),3306,HSPA2
hsa04915,Estrogen signaling pathway - Homo sapiens (human),3305,HSPA1L
hsa04915,Estrogen signaling pathway - Homo sapiens (human),3304,HSPA1B
hsa04915,Estrogen signaling pathway - Homo sapiens (human),3310,HSPA6
hsa04915,Estrogen signaling pathway - Homo sapiens (human),8648,NCOA1
hsa04915,Estrogen signaling pathway - Homo sapiens (human),10499,NCOA2
hsa04915,Estrogen signaling pathway - Homo sapiens (human),8202,NCOA3
hsa04915,Estrogen signaling pathway - Homo sapiens (human),596,BCL2
hsa04915,Estrogen signaling pathway - Homo sapiens (human),9166,EBAG9
hsa04915,Estrogen signaling pathway - Homo sapiens (human),3857,KRT9
hsa04915,Estrogen signaling pathway - Homo sapiens (human),3858,KRT10
hsa04915,Estrogen signaling pathway - Homo sapiens (human),3859,KRT12
hsa04915,Estrogen signaling pathway - Homo sapiens (human),3860,KRT13
hsa04915,Estrogen signaling pathway - Homo sapiens (human),3861,KRT14
hsa04915,Estrogen signaling pathway - Homo sapiens (human),3866,KRT15
hsa04915,Estrogen signaling pathway - Homo sapiens (human),3868,KRT16
hsa04915,Estrogen signaling pathway - Homo sapiens (human),3872,KRT17
hsa04915,Estrogen signaling pathway - Homo sapiens (human),3875,KRT18
hsa04915,Estrogen signaling pathway - Homo sapiens (human),3880,KRT19
hsa04915,Estrogen signaling pathway - Homo sapiens (human),3881,KRT31
hsa04915,Estrogen signaling pathway - Homo sapiens (human),3882,KRT32
hsa04915,Estrogen signaling pathway - Homo sapiens (human),3883,KRT33A
hsa04915,Estrogen signaling pathway - Homo sapiens (human),3884,KRT33B
hsa04915,Estrogen signaling pathway - Homo sapiens (human),3885,KRT34
hsa04915,Estrogen signaling pathway - Homo sapiens (human),3886,KRT35
hsa04915,Estrogen signaling pathway - Homo sapiens (human),125115,KRT40
hsa04915,Estrogen signaling pathway - Homo sapiens (human),390792,KRT39
hsa04915,Estrogen signaling pathway - Homo sapiens (human),25984,KRT23
hsa04915,Estrogen signaling pathway - Homo sapiens (human),147183,KRT25
hsa04915,Estrogen signaling pathway - Homo sapiens (human),162605,KRT28
hsa04915,Estrogen signaling pathway - Homo sapiens (human),192666,KRT24
hsa04915,Estrogen signaling pathway - Homo sapiens (human),342574,KRT27
hsa04915,Estrogen signaling pathway - Homo sapiens (human),54474,KRT20
hsa04915,Estrogen signaling pathway - Homo sapiens (human),8687,KRT38
hsa04915,Estrogen signaling pathway - Homo sapiens (human),8688,KRT37
hsa04915,Estrogen signaling pathway - Homo sapiens (human),8689,KRT36
hsa04915,Estrogen signaling pathway - Homo sapiens (human),353288,KRT26
hsa04915,Estrogen signaling pathway - Homo sapiens (human),1509,CTSD
hsa04915,Estrogen signaling pathway - Homo sapiens (human),7031,TFF1
hsa04915,Estrogen signaling pathway - Homo sapiens (human),5241,PGR
hsa04915,Estrogen signaling pathway - Homo sapiens (human),7039,TGFA
hsa04915,Estrogen signaling pathway - Homo sapiens (human),5914,RARA
hsa04915,Estrogen signaling pathway - Homo sapiens (human),2353,FOS
hsa04915,Estrogen signaling pathway - Homo sapiens (human),3725,JUN
hsa04915,Estrogen signaling pathway - Homo sapiens (human),6667,SP1
hsa04915,Estrogen signaling pathway - Homo sapiens (human),2852,GPER1
hsa04915,Estrogen signaling pathway - Homo sapiens (human),2778,GNAS
hsa04915,Estrogen signaling pathway - Homo sapiens (human),6714,SRC
hsa04915,Estrogen signaling pathway - Homo sapiens (human),4313,MMP2
hsa04915,Estrogen signaling pathway - Homo sapiens (human),4318,MMP9
hsa04915,Estrogen signaling pathway - Homo sapiens (human),1839,HBEGF
hsa04915,Estrogen signaling pathway - Homo sapiens (human),107,ADCY1
hsa04915,Estrogen signaling pathway - Homo sapiens (human),108,ADCY2
hsa04915,Estrogen signaling pathway - Homo sapiens (human),109,ADCY3
hsa04915,Estrogen signaling pathway - Homo sapiens (human),196883,ADCY4
hsa04915,Estrogen signaling pathway - Homo sapiens (human),111,ADCY5
hsa04915,Estrogen signaling pathway - Homo sapiens (human),112,ADCY6
hsa04915,Estrogen signaling pathway - Homo sapiens (human),113,ADCY7
hsa04915,Estrogen signaling pathway - Homo sapiens (human),114,ADCY8
hsa04915,Estrogen signaling pathway - Homo sapiens (human),115,ADCY9
hsa04915,Estrogen signaling pathway - Homo sapiens (human),5566,PRKACA
hsa04915,Estrogen signaling pathway - Homo sapiens (human),5567,PRKACB
hsa04915,Estrogen signaling pathway - Homo sapiens (human),5568,PRKACG
hsa04915,Estrogen signaling pathway - Homo sapiens (human),1385,CREB1
hsa04915,Estrogen signaling pathway - Homo sapiens (human),1386,ATF2
hsa04915,Estrogen signaling pathway - Homo sapiens (human),468,ATF4
hsa04915,Estrogen signaling pathway - Homo sapiens (human),10488,CREB3
hsa04915,Estrogen signaling pathway - Homo sapiens (human),90993,CREB3L1
hsa04915,Estrogen signaling pathway - Homo sapiens (human),64764,CREB3L2
hsa04915,Estrogen signaling pathway - Homo sapiens (human),84699,CREB3L3
hsa04915,Estrogen signaling pathway - Homo sapiens (human),148327,CREB3L4
hsa04915,Estrogen signaling pathway - Homo sapiens (human),9586,CREB5
hsa04915,Estrogen signaling pathway - Homo sapiens (human),1388,ATF6B
hsa04915,Estrogen signaling pathway - Homo sapiens (human),1956,EGFR
hsa04915,Estrogen signaling pathway - Homo sapiens (human),6464,SHC1
hsa04915,Estrogen signaling pathway - Homo sapiens (human),25759,SHC2
hsa04915,Estrogen signaling pathway - Homo sapiens (human),53358,SHC3
hsa04915,Estrogen signaling pathway - Homo sapiens (human),399694,SHC4
hsa04915,Estrogen signaling pathway - Homo sapiens (human),2885,GRB2
hsa04915,Estrogen signaling pathway - Homo sapiens (human),6654,SOS1
hsa04915,Estrogen signaling pathway - Homo sapiens (human),6655,SOS2
hsa04915,Estrogen signaling pathway - Homo sapiens (human),3265,HRAS
hsa04915,Estrogen signaling pathway - Homo sapiens (human),3845,KRAS
hsa04915,Estrogen signaling pathway - Homo sapiens (human),4893,NRAS
hsa04915,Estrogen signaling pathway - Homo sapiens (human),5894,RAF1
hsa04915,Estrogen signaling pathway - Homo sapiens (human),5604,MAP2K1
hsa04915,Estrogen signaling pathway - Homo sapiens (human),5605,MAP2K2
hsa04915,Estrogen signaling pathway - Homo sapiens (human),5594,MAPK1
hsa04915,Estrogen signaling pathway - Homo sapiens (human),5595,MAPK3
hsa04915,Estrogen signaling pathway - Homo sapiens (human),5290,PIK3CA
hsa04915,Estrogen signaling pathway - Homo sapiens (human),5293,PIK3CD
hsa04915,Estrogen signaling pathway - Homo sapiens (human),5291,PIK3CB
hsa04915,Estrogen signaling pathway - Homo sapiens (human),5295,PIK3R1
hsa04915,Estrogen signaling pathway - Homo sapiens (human),5296,PIK3R2
hsa04915,Estrogen signaling pathway - Homo sapiens (human),8503,PIK3R3
hsa04915,Estrogen signaling pathway - Homo sapiens (human),207,AKT1
hsa04915,Estrogen signaling pathway - Homo sapiens (human),208,AKT2
hsa04915,Estrogen signaling pathway - Homo sapiens (human),10000,AKT3
hsa04915,Estrogen signaling pathway - Homo sapiens (human),2550,GABBR1
hsa04915,Estrogen signaling pathway - Homo sapiens (human),9568,GABBR2
hsa04915,Estrogen signaling pathway - Homo sapiens (human),2770,GNAI1
hsa04915,Estrogen signaling pathway - Homo sapiens (human),2773,GNAI3
hsa04915,Estrogen signaling pathway - Homo sapiens (human),2771,GNAI2
hsa04915,Estrogen signaling pathway - Homo sapiens (human),2775,GNAO1
hsa04915,Estrogen signaling pathway - Homo sapiens (human),3760,KCNJ3
hsa04915,Estrogen signaling pathway - Homo sapiens (human),3763,KCNJ6
hsa04915,Estrogen signaling pathway - Homo sapiens (human),3765,KCNJ9
hsa04915,Estrogen signaling pathway - Homo sapiens (human),3762,KCNJ5
hsa04915,Estrogen signaling pathway - Homo sapiens (human),4988,OPRM1
hsa04915,Estrogen signaling pathway - Homo sapiens (human),5580,PRKCD
hsa04915,Estrogen signaling pathway - Homo sapiens (human),2776,GNAQ
hsa04915,Estrogen signaling pathway - Homo sapiens (human),23236,PLCB1
hsa04915,Estrogen signaling pathway - Homo sapiens (human),5330,PLCB2
hsa04915,Estrogen signaling pathway - Homo sapiens (human),5331,PLCB3
hsa04915,Estrogen signaling pathway - Homo sapiens (human),5332,PLCB4
hsa04915,Estrogen signaling pathway - Homo sapiens (human),3708,ITPR1
hsa04915,Estrogen signaling pathway - Homo sapiens (human),3709,ITPR2
hsa04915,Estrogen signaling pathway - Homo sapiens (human),3710,ITPR3
hsa04915,Estrogen signaling pathway - Homo sapiens (human),810,CALML3
hsa04915,Estrogen signaling pathway - Homo sapiens (human),805,CALM2
hsa04915,Estrogen signaling pathway - Homo sapiens (human),808,CALM3
hsa04915,Estrogen signaling pathway - Homo sapiens (human),801,CALM1
hsa04915,Estrogen signaling pathway - Homo sapiens (human),163688,CALML6
hsa04915,Estrogen signaling pathway - Homo sapiens (human),51806,CALML5
hsa04915,Estrogen signaling pathway - Homo sapiens (human),91860,CALML4
hsa04915,Estrogen signaling pathway - Homo sapiens (human),4846,NOS3
hsa04915,Estrogen signaling pathway - Homo sapiens (human),2911,GRM1
hsa04919,Thyroid hormone signaling pathway - Homo sapiens (human),5566,PRKACA
hsa04919,Thyroid hormone signaling pathway - Homo sapiens (human),5567,PRKACB
hsa04919,Thyroid hormone signaling pathway - Homo sapiens (human),5568,PRKACG
hsa04919,Thyroid hormone signaling pathway - Homo sapiens (human),3685,ITGAV
hsa04919,Thyroid hormone signaling pathway - Homo sapiens (human),3690,ITGB3
hsa04919,Thyroid hormone signaling pathway - Homo sapiens (human),3265,HRAS
hsa04919,Thyroid hormone signaling pathway - Homo sapiens (human),3845,KRAS
hsa04919,Thyroid hormone signaling pathway - Homo sapiens (human),4893,NRAS
hsa04919,Thyroid hormone signaling pathway - Homo sapiens (human),5894,RAF1
hsa04919,Thyroid hormone signaling pathway - Homo sapiens (human),5604,MAP2K1
hsa04919,Thyroid hormone signaling pathway - Homo sapiens (human),5605,MAP2K2
hsa04919,Thyroid hormone signaling pathway - Homo sapiens (human),5594,MAPK1
hsa04919,Thyroid hormone signaling pathway - Homo sapiens (human),5595,MAPK3
hsa04919,Thyroid hormone signaling pathway - Homo sapiens (human),6772,STAT1
hsa04919,Thyroid hormone signaling pathway - Homo sapiens (human),7157,TP53
hsa04919,Thyroid hormone signaling pathway - Homo sapiens (human),2099,ESR1
hsa04919,Thyroid hormone signaling pathway - Homo sapiens (human),7068,THRB
hsa04919,Thyroid hormone signaling pathway - Homo sapiens (human),9611,NCOR1
hsa04919,Thyroid hormone signaling pathway - Homo sapiens (human),25942,SIN3A
hsa04919,Thyroid hormone signaling pathway - Homo sapiens (human),3065,HDAC1
hsa04919,Thyroid hormone signaling pathway - Homo sapiens (human),3066,HDAC2
hsa04919,Thyroid hormone signaling pathway - Homo sapiens (human),8841,HDAC3
hsa04919,Thyroid hormone signaling pathway - Homo sapiens (human),7067,THRA
hsa04919,Thyroid hormone signaling pathway - Homo sapiens (human),6256,RXRA
hsa04919,Thyroid hormone signaling pathway - Homo sapiens (human),6257,RXRB
hsa04919,Thyroid hormone signaling pathway - Homo sapiens (human),6258,RXRG
hsa04919,Thyroid hormone signaling pathway - Homo sapiens (human),8850,KAT2B
hsa04919,Thyroid hormone signaling pathway - Homo sapiens (human),2648,KAT2A
hsa04919,Thyroid hormone signaling pathway - Homo sapiens (human),8648,NCOA1
hsa04919,Thyroid hormone signaling pathway - Homo sapiens (human),10499,NCOA2
hsa04919,Thyroid hormone signaling pathway - Homo sapiens (human),8202,NCOA3
hsa04919,Thyroid hormone signaling pathway - Homo sapiens (human),1387,CREBBP
hsa04919,Thyroid hormone signaling pathway - Homo sapiens (human),2033,EP300
hsa04919,Thyroid hormone signaling pathway - Homo sapiens (human),29079,MED4
hsa04919,Thyroid hormone signaling pathway - Homo sapiens (human),116931,MED12L
hsa04919,Thyroid hormone signaling pathway - Homo sapiens (human),9968,MED12
hsa04919,Thyroid hormone signaling pathway - Homo sapiens (human),23389,MED13L
hsa04919,Thyroid hormone signaling pathway - Homo sapiens (human),9969,MED13
hsa04919,Thyroid hormone signaling pathway - Homo sapiens (human),9282,MED14
hsa04919,Thyroid hormone signaling pathway - Homo sapiens (human),10025,MED16
hsa04919,Thyroid hormone signaling pathway - Homo sapiens (human),9440,MED17
hsa04919,Thyroid hormone signaling pathway - Homo sapiens (human),9862,MED24
hsa04919,Thyroid hormone signaling pathway - Homo sapiens (human),9442,MED27
hsa04919,Thyroid hormone signaling pathway - Homo sapiens (human),90390,MED30
hsa04919,Thyroid hormone signaling pathway - Homo sapiens (human),5469,MED1
hsa04919,Thyroid hormone signaling pathway - Homo sapiens (human),595,CCND1
hsa04919,Thyroid hormone signaling pathway - Homo sapiens (human),2626,GATA4
hsa04919,Thyroid hormone signaling pathway - Homo sapiens (human),1827,RCAN1
hsa04919,Thyroid hormone signaling pathway - Homo sapiens (human),3091,HIF1A
hsa04919,Thyroid hormone signaling pathway - Homo sapiens (human),4609,MYC
hsa04919,Thyroid hormone signaling pathway - Homo sapiens (human),5350,PLN
hsa04919,Thyroid hormone signaling pathway - Homo sapiens (human),54361,WNT4
hsa04919,Thyroid hormone signaling pathway - Homo sapiens (human),1499,CTNNB1
hsa04919,Thyroid hormone signaling pathway - Homo sapiens (human),4851,NOTCH1
hsa04919,Thyroid hormone signaling pathway - Homo sapiens (human),4853,NOTCH2
hsa04919,Thyroid hormone signaling pathway - Homo sapiens (human),4854,NOTCH3
hsa04919,Thyroid hormone signaling pathway - Homo sapiens (human),4855,NOTCH4
hsa04919,Thyroid hormone signaling pathway - Homo sapiens (human),652,BMP4
hsa04919,Thyroid hormone signaling pathway - Homo sapiens (human),23236,PLCB1
hsa04919,Thyroid hormone signaling pathway - Homo sapiens (human),5330,PLCB2
hsa04919,Thyroid hormone signaling pathway - Homo sapiens (human),5331,PLCB3
hsa04919,Thyroid hormone signaling pathway - Homo sapiens (human),5332,PLCB4
hsa04919,Thyroid hormone signaling pathway - Homo sapiens (human),5333,PLCD1
hsa04919,Thyroid hormone signaling pathway - Homo sapiens (human),113026,PLCD3
hsa04919,Thyroid hormone signaling pathway - Homo sapiens (human),84812,PLCD4
hsa04919,Thyroid hormone signaling pathway - Homo sapiens (human),51196,PLCE1
hsa04919,Thyroid hormone signaling pathway - Homo sapiens (human),5335,PLCG1
hsa04919,Thyroid hormone signaling pathway - Homo sapiens (human),5336,PLCG2
hsa04919,Thyroid hormone signaling pathway - Homo sapiens (human),89869,PLCZ1
hsa04919,Thyroid hormone signaling pathway - Homo sapiens (human),5578,PRKCA
hsa04919,Thyroid hormone signaling pathway - Homo sapiens (human),5579,PRKCB
hsa04919,Thyroid hormone signaling pathway - Homo sapiens (human),5582,PRKCG
hsa04919,Thyroid hormone signaling pathway - Homo sapiens (human),6548,SLC9A1
hsa04919,Thyroid hormone signaling pathway - Homo sapiens (human),476,ATP1A1
hsa04919,Thyroid hormone signaling pathway - Homo sapiens (human),477,ATP1A2
hsa04919,Thyroid hormone signaling pathway - Homo sapiens (human),478,ATP1A3
hsa04919,Thyroid hormone signaling pathway - Homo sapiens (human),480,ATP1A4
hsa04919,Thyroid hormone signaling pathway - Homo sapiens (human),23439,ATP1B4
hsa04919,Thyroid hormone signaling pathway - Homo sapiens (human),481,ATP1B1
hsa04919,Thyroid hormone signaling pathway - Homo sapiens (human),482,ATP1B2
hsa04919,Thyroid hormone signaling pathway - Homo sapiens (human),483,ATP1B3
hsa04919,Thyroid hormone signaling pathway - Homo sapiens (human),486,FXYD2
hsa04919,Thyroid hormone signaling pathway - Homo sapiens (human),6567,SLC16A2
hsa04919,Thyroid hormone signaling pathway - Homo sapiens (human),117247,SLC16A10
hsa04919,Thyroid hormone signaling pathway - Homo sapiens (human),6714,SRC
hsa04919,Thyroid hormone signaling pathway - Homo sapiens (human),5290,PIK3CA
hsa04919,Thyroid hormone signaling pathway - Homo sapiens (human),5293,PIK3CD
hsa04919,Thyroid hormone signaling pathway - Homo sapiens (human),5291,PIK3CB
hsa04919,Thyroid hormone signaling pathway - Homo sapiens (human),5295,PIK3R1
hsa04919,Thyroid hormone signaling pathway - Homo sapiens (human),5296,PIK3R2
hsa04919,Thyroid hormone signaling pathway - Homo sapiens (human),8503,PIK3R3
hsa04919,Thyroid hormone signaling pathway - Homo sapiens (human),5170,PDPK1
hsa04919,Thyroid hormone signaling pathway - Homo sapiens (human),207,AKT1
hsa04919,Thyroid hormone signaling pathway - Homo sapiens (human),208,AKT2
hsa04919,Thyroid hormone signaling pathway - Homo sapiens (human),10000,AKT3
hsa04919,Thyroid hormone signaling pathway - Homo sapiens (human),2932,GSK3B
hsa04919,Thyroid hormone signaling pathway - Homo sapiens (human),4193,MDM2
hsa04919,Thyroid hormone signaling pathway - Homo sapiens (human),7249,TSC2
hsa04919,Thyroid hormone signaling pathway - Homo sapiens (human),6009,RHEB
hsa04919,Thyroid hormone signaling pathway - Homo sapiens (human),2475,MTOR
hsa04919,Thyroid hormone signaling pathway - Homo sapiens (human),9882,TBC1D4
hsa04919,Thyroid hormone signaling pathway - Homo sapiens (human),5208,PFKFB2
hsa04919,Thyroid hormone signaling pathway - Homo sapiens (human),572,BAD
hsa04919,Thyroid hormone signaling pathway - Homo sapiens (human),2308,FOXO1
hsa04919,Thyroid hormone signaling pathway - Homo sapiens (human),842,CASP9
hsa04919,Thyroid hormone signaling pathway - Homo sapiens (human),10231,RCAN2
hsa04919,Thyroid hormone signaling pathway - Homo sapiens (human),6513,SLC2A1
hsa04919,Thyroid hormone signaling pathway - Homo sapiens (human),53919,SLCO1C1
hsa04919,Thyroid hormone signaling pathway - Homo sapiens (human),1733,DIO1
hsa04919,Thyroid hormone signaling pathway - Homo sapiens (human),1734,DIO2
